Cycle,SD,FP,FZ,FailedZoneValue,FailedZoneDiff
869,2.76563249247,-13.7739840755,11559,0.051336,-2.26571954323
870,2.76565275749,-13.7740264679,11559,0.051336,-2.26567715459
871,2.76567301913,-13.7740688631,11559,0.051336,-2.2656347594
872,2.76569327545,-13.7741112609,11559,0.051336,-2.26559236156
873,2.76571352117,-13.7741536628,11559,0.051336,-2.2655499597
874,2.76573376861,-13.7741960666,11559,0.051336,-2.26550755961
875,2.76575401858,-13.7742403789,11559,0.051336,-2.26546515459
876,2.76577426022,-13.7742827876,11559,0.051336,-2.26542274598
877,2.76579450227,-13.7743251986,11559,0.051336,-2.26538033494
878,2.76581473648,-13.7743676118,11559,0.051336,-2.26533792173
879,2.76583496543,-13.7744100284,11559,0.051336,-2.26529550516
880,2.76585519859,-13.7744524463,11559,0.051336,-2.26525308719
881,2.76587542944,-13.7744948672,11559,0.051336,-2.26521066638
882,2.76589565027,-13.7745372921,11559,0.051336,-2.26516824147
883,2.765915869,-13.7745797191,11559,0.051336,-2.26512581442
884,2.76593608931,-13.7746221484,11559,0.051336,-2.26508338513
885,2.76595630285,-13.7746645808,11559,0.051336,-2.26504095271
886,2.76597650968,-13.7747070164,11559,0.051336,-2.2649985134
887,2.76599671152,-13.774749455,11559,0.051336,-2.26495607479
888,2.76601691206,-13.7747918961,11559,0.051336,-2.26491363373
889,2.76603711884,-13.7748343387,11559,0.051336,-2.26487119115
890,2.76605731814,-13.7748767842,11559,0.051336,-2.26482874565
891,2.76607751538,-13.7749211402,11559,0.051336,-2.26478629695
892,2.76609770735,-13.7749635921,11559,0.051336,-2.2647438413
893,2.76611789915,-13.7750060457,11559,0.051336,-2.26470138773
894,2.76613808525,-13.7750485026,11559,0.051336,-2.26465893088
895,2.76615826126,-13.7750909634,11559,0.051336,-2.26461646626
896,2.76617843615,-13.775133427,11559,0.051336,-2.26457400267
897,2.766198618,-13.7751758915,11559,0.051336,-2.26453153447
898,2.76621878968,-13.7752183597,11559,0.051336,-2.26448906624
899,2.76623896182,-13.7752608298,11559,0.0513361,-2.26444659244
900,2.76625912811,-13.7753033034,11559,0.0513361,-2.26440411517
901,2.76627929667,-13.7753457795,11559,0.0513361,-2.26436163902
902,2.76629946119,-13.775388258,11559,0.0513361,-2.26431915676
903,2.76631961627,-13.7754307405,11559,0.0513361,-2.26427667058
904,2.76633977238,-13.775473225,11559,0.0513361,-2.26423418235
905,2.76635993067,-13.7755157113,11559,0.0513361,-2.26419169237
906,2.76638008869,-13.7755601063,11559,0.0513361,-2.26414920095
907,2.76640023739,-13.7756025981,11559,0.0513361,-2.26410670917
908,2.76642039259,-13.7756450906,11559,0.0513361,-2.26406421297
909,2.76644053854,-13.7756875863,11559,0.0513361,-2.26402171355
910,2.76646068093,-13.7757300842,11559,0.0513361,-2.26397921184
911,2.76648082017,-13.7757725842,11559,0.0513361,-2.26393670447
912,2.76650095777,-13.7758150862,11559,0.0513361,-2.26389419868
913,2.76652109359,-13.775857591,11559,0.0513361,-2.26385169017
914,2.76654122597,-13.7759000975,11559,0.0513361,-2.26380917997
915,2.76656135503,-13.7759426056,11559,0.0513361,-2.26376666809
916,2.766581489,-13.7759851149,11559,0.0513361,-2.26372415514
917,2.76660160922,-13.7760276283,11559,0.0513361,-2.26368163796
918,2.76662173329,-13.7760701417,11559,0.0513361,-2.26363912082
919,2.76664185115,-13.7761126577,11559,0.0513361,-2.26359659739
920,2.76666196728,-13.7761551752,11559,0.0513361,-2.26355407618
921,2.76668207995,-13.7761976949,11559,0.0513361,-2.2635115528
922,2.76670219775,-13.7762421214,11559,0.0513361,-2.26346902986
923,2.7667223082,-13.7762846429,11559,0.0513361,-2.26342650467
924,2.76674241953,-13.7763271652,11559,0.0513361,-2.26338397491
925,2.76676252711,-13.7763696894,11559,0.0513362,-2.26334144699
926,2.76678263079,-13.7764122147,11559,0.0513362,-2.26329891791
927,2.76680273176,-13.7764547421,11559,0.0513362,-2.26325638684
928,2.76682282643,-13.7764972709,11559,0.0513362,-2.2632138543
929,2.76684292338,-13.7765398,11559,0.0513362,-2.26317131776
930,2.76686301633,-13.77658233,11559,0.0513362,-2.26312878398
931,2.76688310345,-13.7766248623,11559,0.0513362,-2.26308624802
932,2.7669031897,-13.7766673954,11559,0.0513362,-2.26304371121
933,2.76692327225,-13.7767099296,11559,0.0513362,-2.26300117328
934,2.76694334583,-13.776752466,11559,0.0513362,-2.26295863314
935,2.76696342037,-13.7767950029,11559,0.0513362,-2.26291608876
936,2.76698349728,-13.7768375401,11559,0.0513362,-2.26287354789
937,2.76700357094,-13.776880078,11559,0.0513362,-2.26283100625
938,2.76702364278,-13.7769226164,11559,0.0513362,-2.26278846413
939,2.76704371366,-13.7769651563,11559,0.0513362,-2.26274592044
940,2.76706377554,-13.7770076983,11559,0.0513362,-2.26270337479
941,2.76708383428,-13.777050241,11559,0.0513362,-2.26266082828
942,2.76710388804,-13.7770946929,11559,0.0513362,-2.26261828007
943,2.76712394321,-13.7771372382,11559,0.0513362,-2.26257573104
944,2.76714399366,-13.7771797843,11559,0.0513362,-2.26253318123
945,2.76716404186,-13.7772223315,11559,0.0513362,-2.26249063023
946,2.76718408195,-13.7772648817,11559,0.0513362,-2.2624480763
947,2.76720412163,-13.7773074327,11559,0.0513362,-2.26240552157
948,2.76722416554,-13.7773499838,11559,0.0513362,-2.26236296682
949,2.7672441965,-13.7773925379,11559,0.0513362,-2.26232041271
950,2.76726422785,-13.777435093,11559,0.0513362,-2.26227785391
951,2.76728425308,-13.7774776502,11559,0.0513363,-2.26223529291
952,2.76730427614,-13.7775202088,11559,0.0513363,-2.26219273056
953,2.76732428989,-13.7775627704,11559,0.0513363,-2.26215016528
954,2.76734430601,-13.7776053323,11559,0.0513363,-2.26210760337
955,2.76736431353,-13.7776478972,11559,0.0513363,-2.26206503478
956,2.76738431916,-13.7776904642,11559,0.0513363,-2.26202246408
957,2.76740432038,-13.7777330318,11559,0.0513363,-2.26197989646
958,2.76742431762,-13.7777756022,11559,0.0513363,-2.26193732231
959,2.76744431187,-13.7778181747,11559,0.0513363,-2.26189474984
960,2.76746430373,-13.7778607484,11559,0.0513363,-2.26185217236
961,2.76748429788,-13.7779033239,11559,0.0513363,-2.26180959317
962,2.76750428404,-13.7779459021,11559,0.0513363,-2.26176701493
963,2.76752426287,-13.7779884825,11559,0.0513363,-2.26172443085
964,2.76754423874,-13.7780310655,11559,0.0513363,-2.26168184781
965,2.76756421009,-13.7780736505,11559,0.0513363,-2.26163925911
966,2.76758417558,-13.778116239,11559,0.0513363,-2.26159667057
967,2.76760413705,-13.778158829,11559,0.0513363,-2.26155408057
968,2.76762410144,-13.7782014204,11559,0.0513363,-2.26151148552
969,2.76764405619,-13.7782440158,11559,0.0513363,-2.26146889008
970,2.7676640085,-13.778286613,11559,0.0513363,-2.26142629289
971,2.76768395769,-13.7783292125,11559,0.0513363,-2.26138368971
972,2.76770389691,-13.7783718159,11559,0.0513363,-2.26134108621
973,2.76772383829,-13.7784144206,11559,0.0513363,-2.26129848158
974,2.76774377421,-13.778457028,11559,0.0513363,-2.26125587419
975,2.76776370788,-13.778499638,11559,0.0513363,-2.26121326041
976,2.76778363782,-13.7785422504,11559,0.0513363,-2.26117064801
977,2.76780356729,-13.7785848654,11559,0.0513363,-2.26112803305
978,2.76782348547,-13.7786274852,11559,0.0513363,-2.26108541325
979,2.76784340286,-13.7786701061,11559,0.0513363,-2.2610427923
980,2.76786331631,-13.7787127302,11559,0.0513363,-2.26100016827
981,2.76788322747,-13.7787553569,11559,0.0513363,-2.26095753785
982,2.76790313342,-13.7787979871,11559,0.0513363,-2.26091490765
983,2.767923037,-13.7788406196,11559,0.0513363,-2.26087227512
984,2.76794293647,-13.7788832549,11559,0.0513363,-2.26082963981
985,2.76796283506,-13.7789258928,11559,0.0513363,-2.2607870019
986,2.76798272155,-13.7789685361,11559,0.0513363,-2.26074435862
987,2.76800260687,-13.7790111812,11559,0.0513363,-2.26070171347
988,2.76802248729,-13.7790538303,11559,0.0513363,-2.26065906438
989,2.7680423663,-13.7790964818,11559,0.0513363,-2.26061641289
990,2.76806224275,-13.7791391357,11559,0.0513363,-2.260573759
991,2.76808211614,-13.7791817931,11559,0.0513363,-2.26053110162
992,2.7681019836,-13.7792244537,11559,0.0513363,-2.26048844097
993,2.76812184979,-13.7792671173,11559,0.0513363,-2.26044577745
994,2.76814170928,-13.7793097848,11559,0.0513363,-2.26040310992
995,2.76816156365,-13.7793524559,11559,0.0513363,-2.26036043878
996,2.76818141773,-13.7793951294,11559,0.0513363,-2.26031776534
997,2.76820126605,-13.7794378069,11559,0.0513363,-2.26027508785
998,2.7682211122,-13.7794804868,11559,0.0513363,-2.26023241163
999,2.76824096076,-13.7795231692,11559,0.0513363,-2.26018972923
1000,2.76826080071,-13.7795658561,11559,0.0513363,-2.26014704231
1001,2.76828063786,-13.7796085455,11559,0.0513363,-2.26010435292
1002,2.76830046961,-13.779651239,11559,0.0513363,-2.26006165947
1003,2.76832029982,-13.7796939358,11559,0.0513363,-2.26001896265
1004,2.7683401281,-13.7797366353,11559,0.0513363,-2.25997626313
1005,2.76835994892,-13.7797793388,11559,0.0513363,-2.2599335596
1006,2.76837976776,-13.7798220452,11559,0.0513363,-2.25989085324
1007,2.76839958429,-13.7798647551,11559,0.0513363,-2.25984814708
1008,2.76841939402,-13.7799074687,11559,0.0513363,-2.25980543348
1009,2.76843920566,-13.7799501847,11559,0.0513363,-2.25976271741
1010,2.76845900995,-13.779992905,11559,0.0513363,-2.25971999718
1011,2.76847881014,-13.7800337209,11559,0.0513363,-2.25967727386
1012,2.76849861066,-13.7800764471,11559,0.0513363,-2.25963454772
1013,2.76851841324,-13.7801191751,11559,0.0513363,-2.25959181975
1014,2.76853820443,-13.7801619078,11559,0.0513363,-2.25954909073
1015,2.76855799857,-13.780204643,11559,0.0513363,-2.25950635558
1016,2.7685777895,-13.7802473812,11559,0.0513363,-2.25946361732
1017,2.76859757301,-13.7802901235,11559,0.0513363,-2.25942087499
1018,2.76861735738,-13.7803328681,11559,0.0513363,-2.25937813415
1019,2.76863713599,-13.7803756158,11559,0.0513363,-2.25933538648
1020,2.76865691554,-13.7804183662,11559,0.0513363,-2.25929263602
1021,2.76867668828,-13.7804611204,11559,0.0513363,-2.25924988187
1022,2.76869646071,-13.7805038769,11559,0.0513363,-2.25920712913
1023,2.76871622923,-13.7805466356,11559,0.0513363,-2.25916437036
1024,2.76873599468,-13.7805893978,11559,0.0513363,-2.25912160823
1025,2.76875575627,-13.780632163,11559,0.0513363,-2.25907884302
1026,2.76877551586,-13.7806749304,11559,0.0513363,-2.25903607558
1027,2.76879527637,-13.7807176999,11559,0.0513363,-2.25899330981
1028,2.76881503262,-13.7807604717,11559,0.0513363,-2.25895053803
1029,2.76883478454,-13.7808032464,11559,0.0513363,-2.25890776327
1030,2.7688545334,-13.7808460228,11559,0.0513363,-2.25886498688
1031,2.76887428184,-13.7808888017,11559,0.0513363,-2.258822208
1032,2.76889402881,-13.7809315828,11559,0.0513363,-2.25877942689
1033,2.76891377229,-13.7809743655,11559,0.0513363,-2.25873664794
1034,2.76893350933,-13.7810171513,11559,0.0513363,-2.25869386214
1035,2.7689532451,-13.7810599392,11559,0.0513363,-2.25865107427
1036,2.76897297455,-13.7811027299,11559,0.0513363,-2.25860828356
1037,2.76899270232,-13.7811455223,11559,0.0513363,-2.25856549118
1038,2.76901242701,-13.781188317,11559,0.0513363,-2.25852269639
1039,2.76903214838,-13.7812292054,11559,0.0513363,-2.25847990067
1040,2.76905187158,-13.7812720018,11559,0.0513363,-2.25843710424
1041,2.76907159197,-13.7813148006,11559,0.0513363,-2.25839430548
1042,2.76909130847,-13.7813576023,11559,0.0513363,-2.25835150381
1043,2.76911102295,-13.7814004047,11559,0.0513363,-2.25830870514
1044,2.76913073109,-13.7814432098,11559,0.0513363,-2.25826590004
1045,2.7691504372,-13.7814860161,11559,0.0513363,-2.25822309372
1046,2.76917014195,-13.7815288233,11559,0.0513363,-2.25818028649
1047,2.76918984069,-13.7815716333,11559,0.0513363,-2.25813747651
1048,2.7692095363,-13.7816144446,11559,0.0513363,-2.2580946652
1049,2.76922923185,-13.7816572565,11559,0.0513363,-2.25805185327
1050,2.76924891813,-13.7817000714,11559,0.0513363,-2.25800903845
1051,2.76926860346,-13.7817428873,11559,0.0513363,-2.25796622251
1052,2.76928829181,-13.7817857039,11559,0.0513363,-2.2579234059
1053,2.76930797547,-13.7818285225,11559,0.0513363,-2.25788058729
1054,2.76932765392,-13.7818713424,11559,0.0513363,-2.25783776739
1055,2.7693473256,-13.7819141657,11559,0.0513363,-2.25779494412
1056,2.76936699746,-13.7819569896,11559,0.0513363,-2.25775212025
1057,2.7693866674,-13.7819998148,11559,0.0513363,-2.25770929504
1058,2.7694063348,-13.7820426416,11559,0.0513363,-2.25766646818
1059,2.76942600046,-13.7820854706,11559,0.0513363,-2.25762363923
1060,2.76944565787,-13.7821283015,11559,0.0513363,-2.25758080828
1061,2.76946531375,-13.7821711349,11559,0.0513363,-2.25753797496
1062,2.76948496446,-13.7822139696,11559,0.0513363,-2.2574951402
1063,2.76950460931,-13.7822568068,11559,0.0513363,-2.25745230303
1064,2.76952424783,-13.7822977396,11559,0.0513363,-2.25740946286
1065,2.76954388472,-13.7823405806,11559,0.0513363,-2.2573666219
1066,2.7695635216,-13.7823834239,11559,0.0513363,-2.25732377855
1067,2.76958314919,-13.7824262706,11559,0.0513363,-2.25728093183
1068,2.76960277737,-13.7824691177,11559,0.0513363,-2.25723808481
1069,2.76962239859,-13.7825119679,11559,0.0513363,-2.25719523457
1070,2.76964201424,-13.782554821,11559,0.0513363,-2.25715238149
1071,2.76966163127,-13.7825976751,11559,0.0513363,-2.25710952734
1072,2.76968124256,-13.7826405326,11559,0.0513363,-2.25706666983
1073,2.76970085379,-13.7826833914,11559,0.0513363,-2.2570238111
1074,2.76972045786,-13.7827262531,11559,0.0513363,-2.2569809494
1075,2.7697400511,-13.7827691188,11559,0.0513363,-2.25693808368
1076,2.76975964795,-13.7828119854,11559,0.0513363,-2.25689521705
1077,2.76977923893,-13.7828548552,11559,0.0513363,-2.25685234725
1078,2.76979882481,-13.7828977281,11559,0.0513363,-2.25680947433
1079,2.76981840896,-13.7829406024,11559,0.0513363,-2.25676660005
1080,2.76983798575,-13.7829834801,11559,0.0513363,-2.25672371868
1081,2.76985755886,-13.7830263609,11559,0.0513363,-2.25668083783
1082,2.76987713105,-13.7830692444,11559,0.0513363,-2.25663795437
1083,2.76989669632,-13.7831121307,11559,0.0513363,-2.25659506802
1084,2.76991626096,-13.7831550194,11559,0.0513363,-2.25655217938
1085,2.76993582062,-13.783197911,11559,0.0513363,-2.25650928774
1086,2.76995537821,-13.7832408051,11559,0.0513363,-2.2564663936
1087,2.76997493008,-13.783283703,11559,0.0513363,-2.25642349572
1088,2.76999447236,-13.7833266049,11559,0.0513363,-2.25638059388
1089,2.77001401736,-13.7833695081,11559,0.0513363,-2.25633769064
1090,2.77003355546,-13.7834124148,11559,0.0513363,-2.25629478395
1091,2.77005308845,-13.783455325,11559,0.0513363,-2.2562518737
1092,2.77007261677,-13.7834963316,11559,0.0513363,-2.25620895983
1093,2.77009214355,-13.7835392474,11559,0.0513363,-2.25616604397
1094,2.77011165781,-13.7835821686,11559,0.0513363,-2.25612312276
1095,2.77013117511,-13.7836250921,11559,0.0513363,-2.25608019559
1096,2.77015068907,-13.783668018,11559,0.0513363,-2.25603726969
1097,2.77017019898,-13.7837109468,11559,0.0513363,-2.25599434086
1098,2.77018970303,-13.7837538797,11559,0.0513363,-2.25595140796
1099,2.77020920799,-13.7837968153,11559,0.0513363,-2.2559084724
1100,2.7702287068,-13.7838397547,11559,0.0513363,-2.255865533
1101,2.77024820117,-13.7838826975,11559,0.0513363,-2.25582259018
1102,2.77026769159,-13.7839256435,11559,0.0513363,-2.25577964418
1103,2.77028718059,-13.7839685928,11559,0.0513363,-2.2557366949
1104,2.77030666008,-13.7840115461,11559,0.0513363,-2.25569374152
1105,2.77032613878,-13.7840545019,11559,0.0513363,-2.25565078572
1106,2.77034561418,-13.7840974613,11559,0.0513363,-2.25560782633
1107,2.77036508194,-13.7841404261,11559,0.0513363,-2.25556486152
1108,2.77038454484,-13.7841833934,11559,0.0513363,-2.25552189423
1109,2.77040400339,-13.7842263646,11559,0.0513363,-2.25547892309
1110,2.77042346353,-13.784269338,11559,0.0513363,-2.25543594969
1111,2.7704429193,-13.7843123157,11559,0.0513363,-2.25539296822
1112,2.77046236909,-13.7843552971,11559,0.0513363,-2.25534998682
1113,2.77048181789,-13.784398281,11559,0.0513363,-2.25530700289
1114,2.77050126181,-13.7844412689,11559,0.0513363,-2.25526401505
1115,2.77052070306,-13.7844842611,11559,0.0513363,-2.25522102284
1116,2.77054013968,-13.7845272569,11559,0.0513363,-2.25517802709
1117,2.77055957201,-13.7845702563,11559,0.0513363,-2.25513502764
1118,2.77057900181,-13.7846132584,11559,0.0513363,-2.2550920255
1119,2.77059842693,-13.784656265,11559,0.0513363,-2.25504901891
1120,2.7706178501,-13.7846973673,11559,0.0513363,-2.25500600926
1121,2.77063727041,-13.78474038,11559,0.0513363,-2.25496299658
1122,2.77065668855,-13.7847833959,11559,0.0513363,-2.25491998072
1123,2.77067609844,-13.7848264169,11559,0.0513363,-2.25487695974
1124,2.7706955038,-13.7848694409,11559,0.0513363,-2.25483393567
1125,2.77071491379,-13.7849124679,11559,0.0513363,-2.25479090868
1126,2.77073431771,-13.7849554982,11559,0.0513363,-2.25474787834
1127,2.77075371783,-13.7849985323,11559,0.0513363,-2.25470484434
1128,2.77077311237,-13.7850415705,11559,0.0513363,-2.25466180613
1129,2.77079250701,-13.7850846114,11559,0.0513363,-2.25461876518
1130,2.77081189858,-13.7851276554,11559,0.0513363,-2.2545757175
1131,2.7708312866,-13.7851707028,11559,0.0513363,-2.25453267004
1132,2.77085066702,-13.7852137541,11559,0.0513363,-2.25448961873
1133,2.77087004893,-13.7852568077,11559,0.0513363,-2.25444656514
1134,2.77088942833,-13.785299865,11559,0.0513363,-2.25440350791
1135,2.77090880321,-13.7853429251,11559,0.0513363,-2.25436044778
1136,2.77092817704,-13.785385988,11559,0.0513363,-2.25431738486
1137,2.77094754088,-13.7854290553,11559,0.0513363,-2.25427431757
1138,2.77096690519,-13.785472125,11559,0.0513363,-2.2542312479
1139,2.77098626604,-13.7855151971,11559,0.0513363,-2.25418817576
1140,2.77100562586,-13.7855582717,11559,0.0513363,-2.25414510115
1141,2.77102498052,-13.7856013499,11559,0.0513363,-2.25410202298
1142,2.77104433042,-13.7856444308,11559,0.0513363,-2.25405894208
1143,2.77106368149,-13.7856875133,11559,0.0513363,-2.25401585957
1144,2.77108302685,-13.7857305989,11559,0.0513363,-2.25397277396
1145,2.77110237031,-13.7857736871,11559,0.0513363,-2.25392968573
1146,2.77112170818,-13.7858167786,11559,0.0513363,-2.25388659429
1147,2.77114104852,-13.7858598707,11559,0.0513363,-2.25384350218
1148,2.77116038569,-13.7859029664,11559,0.0513363,-2.25380040642
1149,2.77117971992,-13.7859460635,11559,0.0513363,-2.25375730937
1150,2.77119905138,-13.7859891635,11559,0.0513363,-2.25371420935
1151,2.77121837415,-13.7860303595,11559,0.0513363,-2.25367110598
1152,2.77123769816,-13.7860734636,11559,0.0513363,-2.25362800194
1153,2.77125701606,-13.7861165712,11559,0.0513363,-2.25358489429
1154,2.77127633233,-13.7861596798,11559,0.0513363,-2.25354178569
1155,2.77129564795,-13.7862027905,11559,0.0513363,-2.25349867501
1156,2.77131495961,-13.7862459033,11559,0.0513363,-2.25345556218
1157,2.77133427019,-13.7862890177,11559,0.0513363,-2.25341244777
1158,2.77135357535,-13.786332135,11559,0.0513363,-2.25336933052
1159,2.77137287281,-13.7863752553,11559,0.0513363,-2.25332621018
1160,2.77139217051,-13.7864183769,11559,0.0513363,-2.25328308859
1161,2.77141146552,-13.7864615007,11559,0.0513363,-2.2532399648
1162,2.77143075394,-13.7865046258,11559,0.0513363,-2.25319683973
1163,2.77145004055,-13.786547753,11559,0.0513363,-2.2531537125
1164,2.77146932378,-13.7865908825,11559,0.0513363,-2.253110583
1165,2.7714886029,-13.7866340142,11559,0.0513363,-2.25306745131
1166,2.77150787806,-13.786677147,11559,0.0513363,-2.25302431849
1167,2.77152715165,-13.7867202816,11559,0.0513363,-2.25298118396
1168,2.77154642016,-13.7867634187,11559,0.0513363,-2.25293804684
1169,2.77156568528,-13.7868065581,11559,0.0513363,-2.25289490746
1170,2.77158494801,-13.7868496992,11559,0.0513363,-2.25285176635
1171,2.7716042089,-13.7868928413,11559,0.0513363,-2.25280862419
1172,2.77162346185,-13.7869359869,11559,0.0513363,-2.2527654786
1173,2.77164271544,-13.7869791337,11559,0.0513363,-2.25272233184
1174,2.77166196276,-13.7870222831,11559,0.0513363,-2.25267918237
1175,2.77168120827,-13.7870654349,11559,0.0513363,-2.25263603063
1176,2.77170044692,-13.7871085893,11559,0.0513363,-2.25259287618
1177,2.77171967915,-13.7871517466,11559,0.0513363,-2.25254971894
